name,month,count,lifespan
AltBeacon/android-beacon-library,2017-08-01T00:00:00,11,21860.545454545456
AltBeacon/android-beacon-library,2017-09-01T00:00:00,3,19652.666666666668
AltBeacon/android-beacon-library,2017-10-01T00:00:00,3,13055.666666666668
AltBeacon/android-beacon-library,2017-12-01T00:00:00,7,15417.999999999998
AltBeacon/android-beacon-library,2018-02-01T00:00:00,2,8966.0
AltBeacon/android-beacon-library,2018-03-01T00:00:00,4,62404.0
AltBeacon/android-beacon-library,2018-05-01T00:00:00,6,32603.833333333339
AltBeacon/android-beacon-library,2018-06-01T00:00:00,2,2521.0
AltBeacon/android-beacon-library,2018-07-01T00:00:00,3,60214.666666666672
AltBeacon/android-beacon-library,2018-08-01T00:00:00,1,32.0
AltBeacon/android-beacon-library,2018-09-01T00:00:00,2,33906.5
AltBeacon/android-beacon-library,2018-10-01T00:00:00,5,5124.4
AltBeacon/android-beacon-library,2018-11-01T00:00:00,8,9951.25
AltBeacon/android-beacon-library,2018-12-01T00:00:00,4,1139.25
AnderWeb/discreteSeekBar,2016-01-01T00:00:00,5,137032.6
AndroidBootstrap/android-bootstrap,2018-03-01T00:00:00,1,2259575.0
Angel-ML/angel,2018-08-01T00:00:00,10,215.8
Angel-ML/angel,2018-09-01T00:00:00,15,2495.2
Angel-ML/angel,2018-10-01T00:00:00,21,6151.1904761904752
Angel-ML/angel,2018-11-01T00:00:00,64,1741.734375
Angel-ML/angel,2018-12-01T00:00:00,31,2422.161290322581
Angel-ML/angel,2019-01-01T00:00:00,4,2896.0
AntennaPod/AntennaPod,2016-01-01T00:00:00,75,11335.306666666667
AntennaPod/AntennaPod,2016-02-01T00:00:00,33,2931.0
AntennaPod/AntennaPod,2016-03-01T00:00:00,73,13024.246575342468
AntennaPod/AntennaPod,2016-04-01T00:00:00,27,3681.1111111111109
AntennaPod/AntennaPod,2016-05-01T00:00:00,29,2404.2068965517242
AntennaPod/AntennaPod,2016-06-01T00:00:00,52,3962.9423076923067
AntennaPod/AntennaPod,2016-07-01T00:00:00,9,16548.777777777777
AntennaPod/AntennaPod,2016-08-01T00:00:00,5,23066.0
AntennaPod/AntennaPod,2016-10-01T00:00:00,19,29573.78947368421
AntennaPod/AntennaPod,2016-11-01T00:00:00,12,9246.25
AntennaPod/AntennaPod,2016-12-01T00:00:00,9,12657.333333333334
AntennaPod/AntennaPod,2017-01-01T00:00:00,2,761.0
AntennaPod/AntennaPod,2017-03-01T00:00:00,1,13.0
AntennaPod/AntennaPod,2017-04-01T00:00:00,22,51445.090909090912
AntennaPod/AntennaPod,2017-05-01T00:00:00,2,13917.5
AntennaPod/AntennaPod,2017-06-01T00:00:00,4,18434.25
AntennaPod/AntennaPod,2017-07-01T00:00:00,2,13.5
AntennaPod/AntennaPod,2017-08-01T00:00:00,1,7.0
AntennaPod/AntennaPod,2017-09-01T00:00:00,1,26.0
AntennaPod/AntennaPod,2017-10-01T00:00:00,20,77376.749999999971
AntennaPod/AntennaPod,2017-12-01T00:00:00,4,125366.5
AntennaPod/AntennaPod,2018-02-01T00:00:00,1,10315.0
AntennaPod/AntennaPod,2018-03-01T00:00:00,5,33998.8
AntennaPod/AntennaPod,2018-04-01T00:00:00,24,31576.916666666682
AntennaPod/AntennaPod,2018-05-01T00:00:00,22,55136.13636363636
AntennaPod/AntennaPod,2018-06-01T00:00:00,9,26094.777777777774
AntennaPod/AntennaPod,2018-07-01T00:00:00,13,8576.538461538461
AntennaPod/AntennaPod,2018-08-01T00:00:00,3,6042.0
AntennaPod/AntennaPod,2018-09-01T00:00:00,14,60899.28571428571
AntennaPod/AntennaPod,2018-10-01T00:00:00,9,27576.555555555555
AntennaPod/AntennaPod,2018-11-01T00:00:00,6,15632.333333333332
AntennaPod/AntennaPod,2018-12-01T00:00:00,4,26957.5
AntennaPod/AntennaPod,2019-01-01T00:00:00,4,78193.5
ApmeM/android-flowlayout,2017-06-01T00:00:00,5,596550.8
AriaLyy/Aria,2017-01-01T00:00:00,4,5253.25
AriaLyy/Aria,2018-11-01T00:00:00,1,1.0
ArthurHub/Android-Image-Cropper,2016-02-01T00:00:00,1,553.0
ArthurHub/Android-Image-Cropper,2016-04-01T00:00:00,2,4673.0
ArthurHub/Android-Image-Cropper,2016-05-01T00:00:00,3,1559.0
ArthurHub/Android-Image-Cropper,2016-06-01T00:00:00,2,646.0
ArthurHub/Android-Image-Cropper,2016-07-01T00:00:00,3,4794.6666666666661
ArthurHub/Android-Image-Cropper,2016-08-01T00:00:00,2,3528.5
ArthurHub/Android-Image-Cropper,2016-09-01T00:00:00,1,600.0
ArthurHub/Android-Image-Cropper,2016-11-01T00:00:00,3,18012.333333333332
ArthurHub/Android-Image-Cropper,2017-04-01T00:00:00,6,24964.666666666664
ArthurHub/Android-Image-Cropper,2017-05-01T00:00:00,5,5681.0
ArthurHub/Android-Image-Cropper,2017-07-01T00:00:00,5,7718.4
ArthurHub/Android-Image-Cropper,2017-09-01T00:00:00,4,30860.0
ArthurHub/Android-Image-Cropper,2017-10-01T00:00:00,1,43.0
ArthurHub/Android-Image-Cropper,2017-11-01T00:00:00,2,4307.0
ArthurHub/Android-Image-Cropper,2017-12-01T00:00:00,6,42451.833333333328
ArthurHub/Android-Image-Cropper,2018-04-01T00:00:00,7,106134.14285714286
ArthurHub/Android-Image-Cropper,2018-07-01T00:00:00,2,3.0
ArthurHub/Android-Image-Cropper,2018-08-01T00:00:00,1,5463.0
ArthurHub/Android-Image-Cropper,2018-09-01T00:00:00,2,79515.5
ArthurHub/Android-Image-Cropper,2018-10-01T00:00:00,10,93174.0
Ashok-Varma/BottomNavigation,2016-04-01T00:00:00,2,7275.5
Ashok-Varma/BottomNavigation,2016-05-01T00:00:00,11,571.90909090909088
Ashok-Varma/BottomNavigation,2016-07-01T00:00:00,3,46468.666666666672
Ashok-Varma/BottomNavigation,2016-11-01T00:00:00,1,187190.0
Ashok-Varma/BottomNavigation,2017-02-01T00:00:00,1,2798.0
Ashok-Varma/BottomNavigation,2017-03-01T00:00:00,3,12203.0
